TargetID,Redrock spectype,Redrock z,VI z,VI spectype,vi_combined_flag,vi_diff,VI issue
35185730573570655,GALAXY,0.142,0.1415,GALAXY,4.0,0,--
35185730577760283,GALAXY,0.326,0.3259,GALAXY,4.0,0,--
35185730577760335,GALAXY,0.265,0.2651,GALAXY,4.0,0,--
35185730577760441,GALAXY,0.254,0.2542,GALAXY,4.0,0,--
35185730577760717,GALAXY,0.07200000000000001,0.0717,GALAXY,4.0,0,--
35185730577760975,GALAXY,0.33,0.3299,GALAXY,4.0,0,--
35185730577761118,GALAXY,0.125,0.1253,GALAXY,4.0,0,--
35185730577761240,GALAXY,0.383,0.3826,GALAXY,4.0,0,--
35185730577761437,GALAXY,0.005,0.0050,GALAXY,4.0,0,--
35185730586152232,GALAXY,0.29,--,--,0.0,0,S
35185730586152802,GALAXY,0.541,0.5415,GALAXY,3.0,0,--
35185730586153036,GALAXY,0.261,0.2611,GALAXY,4.0,0,--
35185730590343385,GALAXY,0.273,0.2729,GALAXY,4.0,0,--
35185730590343396,GALAXY,0.083,0.0832,GALAXY,4.0,0,--
35185730590343654,GALAXY,0.495,0.4949,GALAXY,4.0,0,--
35185730590343719,GALAXY,0.495,0.4949,GALAXY,4.0,0,--
35185730590344058,GALAXY,1.3969999999999998,--,--,2.0,0,R
35185730590344333,GALAXY,0.405,0.4051,GALAXY,4.0,0,--
35185730590344409,GALAXY,0.257,0.2569,GALAXY,4.0,0,--
35185730590344548,GALAXY,0.258,0.2581,GALAXY,4.0,0,--
35185736609169598,GALAXY,1.048,--,--,0.0,0,--
35185736609169607,GALAXY,0.266,0.2660,GALAXY,4.0,0,--
35185736609170112,GALAXY,1.4340000000000002,--,--,0.0,0,S
35185736609170186,GALAXY,0.026,0.0257,GALAXY,4.0,0,--
35185736609170459,GALAXY,0.8059999999999999,--,--,0.0,0,--
35185736609170632,GALAXY,0.362,0.3622,GALAXY,4.0,0,--
35185736609171248,GALAXY,0.031,0.0307,GALAXY,4.0,0,--
35185736609171871,GALAXY,0.989,0.1296,GALAXY,4.0,0,--
35185736609172187,GALAXY,0.195,0.1947,GALAXY,4.0,0,--
35185736609172430,GALAXY,0.37,0.3696,GALAXY,4.0,0,--
35185736609173308,GALAXY,0.075,0.0748,GALAXY,4.0,0,--
35185736609173535,GALAXY,0.264,0.2644,GALAXY,4.0,0,--
35185736609174334,GALAXY,0.223,0.2225,GALAXY,4.0,0,--
35185736609174572,GALAXY,0.278,0.2783,GALAXY,4.0,0,--
35185736609174748,GALAXY,0.094,0.0943,GALAXY,4.0,0,--
35185736613363720,GALAXY,0.005,0.0050,GALAXY,4.0,0,--
35185736613363770,GALAXY,0.005,0.0045,GALAXY,4.0,0,--
35185736613364007,GALAXY,0.125,0.1254,GALAXY,4.0,0,--
35185736613364235,GALAXY,0.119,0.1186,GALAXY,4.0,0,--
35185736613364265,GALAXY,0.07400000000000001,0.0743,GALAXY,4.0,0,--
35185736613364699,GALAXY,0.382,0.3819,GALAXY,4.0,0,--
35185736613364742,GALAXY,0.441,0.4413,GALAXY,4.0,0,--
35185736613365164,GALAXY,0.264,0.2635,GALAXY,4.0,0,--
35185736613365171,GALAXY,0.477,0.4772,GALAXY,4.0,0,--
35185736613365274,GALAXY,0.743,--,--,0.0,0,S
35185736613365405,GALAXY,0.444,0.4436,GALAXY,4.0,0,--
35185736613365884,GALAXY,0.212,0.2116,GALAXY,4.0,0,--
35185736613365909,GALAXY,0.202,0.2018,GALAXY,4.0,0,--
35185736613366430,GALAXY,0.263,0.2633,GALAXY,4.0,0,--
35185736613366903,GALAXY,0.134,0.1344,GALAXY,4.0,0,--
35185736613367229,GALAXY,0.324,0.3237,GALAXY,4.0,0,--
35185736613367271,GALAXY,0.407,0.4075,GALAXY,4.0,0,--
35185736613367693,GALAXY,0.107,0.1073,GALAXY,4.0,0,--
35185736613367743,GALAXY,0.16699999999999998,0.1673,GALAXY,4.0,0,--
35185736613368369,GALAXY,0.263,0.2629,GALAXY,4.0,0,--
35185736613368380,GALAXY,0.388,--,--,0.0,0,S
35185736613368421,GALAXY,0.293,0.2938,GALAXY,4.0,0,--
35185736617558161,GALAXY,0.165,0.1654,GALAXY,4.0,0,--
35185736617558449,GALAXY,0.116,0.1156,GALAXY,4.0,0,--
35185754753731395,GALAXY,0.17600000000000002,--,--,4.0,0,--
35185754753731898,GALAXY,0.402,--,--,4.0,0,--
35185754753732007,GALAXY,0.514,0.6737,--,2.0,0,R
35185754753732535,GALAXY,0.219,--,--,4.0,0,--
35185754753732839,GALAXY,0.32,--,--,4.0,0,--
35185754753732873,GALAXY,0.401,--,--,4.0,0,--
35185754753732903,GALAXY,0.335,--,--,4.0,0,--
35185754753733050,GALAXY,0.77,0.3451,--,1.0,0,R
35185754753733299,GALAXY,1.024,0.1091,--,1.0,0,R
35185754757923778,GALAXY,1.248,0.2848,--,1.0,0,R
35185754757924395,GALAXY,0.115,--,--,4.0,0,--
35185754757925488,GALAXY,0.158,--,--,4.0,0,--
35185754757925910,GALAXY,0.513,--,--,4.0,0,--
35185754757926104,GALAXY,1.696,0.4528,--,1.0,0,R
35185754757926722,GALAXY,1.69,0.3396,--,1.0,0,R
35185754757926814,QSO,1.749,--,--,0.0,0,--
35185754757927367,GALAXY,1.035,0.6770,--,2.0,0,R
35185760743194624,GALAXY,0.196,--,--,4.0,0,--
35185760743195785,GALAXY,0.298,--,--,4.0,0,--
35185760743197187,GALAXY,1.499,--,--,3.0,0,--
35185760743197818,GALAXY,1.567,--,--,0.0,0,--
35185760747388948,GALAXY,0.249,--,--,2.0,0,--
35185760747389034,QSO,2.749,--,--,1.0,0,--
35185760747389085,GALAXY,1.493,--,--,0.0,0,--
35185760747389672,QSO,1.636,0.9584,--,1.0,0,R
35185760747389764,GALAXY,0.051,--,--,4.0,0,--
35185760747389815,GALAXY,0.259,--,--,4.0,0,--
35185760747389998,GALAXY,0.383,--,--,4.0,0,--
35185760747390068,GALAXY,1.4,0.2629,--,1.0,0,R
35185760747390517,GALAXY,0.247,--,--,4.0,0,--
35185760747390521,GALAXY,0.383,--,--,4.0,0,--
35185760747390717,GALAXY,1.492,--,--,0.0,0,--
35185760747391327,GALAXY,0.274,--,--,4.0,0,--
35185760747391532,GALAXY,0.304,--,--,4.0,0,--
35185760747391658,GALAXY,0.972,0.6103,--,1.0,0,R
35185760747391675,GALAXY,1.127,0.7883,--,2.0,0,R
35185760747392009,GALAXY,0.227,--,--,4.0,0,--
35185760747392381,GALAXY,0.057,--,--,4.0,0,--
35185760747392416,GALAXY,0.196,--,--,4.0,0,--
35185760747392846,GALAXY,0.11,--,--,4.0,0,--
35185760747392887,GALAXY,0.369,--,--,4.0,0,--
35185760747392924,GALAXY,1.541,--,--,0.0,0,--
35185760747392985,GALAXY,0.255,--,--,4.0,0,--
35185760747393363,GALAXY,0.37,--,--,4.0,0,--
35185760747393461,GALAXY,0.366,--,--,4.0,0,--
35185760747393477,GALAXY,0.911,--,--,0.0,0,--
35185760747393483,GALAXY,0.759,--,--,0.0,0,--
35185760751583304,GALAXY,0.159,--,--,4.0,0,--
35185760751583374,GALAXY,1.481,--,--,0.0,0,--
35185760751583380,GALAXY,0.597,--,--,4.0,0,--
35185760751583450,GALAXY,0.132,--,--,4.0,0,--
35185760751583534,GALAXY,1.324,0.2845,--,3.0,0,R
35185760751583803,GALAXY,0.29100000000000004,--,--,4.0,0,--
35185760751583983,GALAXY,0.252,--,--,4.0,0,--
35185760751584099,GALAXY,0.442,--,--,4.0,0,--
35185760751584500,GALAXY,0.158,--,--,4.0,0,--
35185760751584549,GALAXY,0.254,--,--,4.0,0,--
35185760751584591,GALAXY,0.253,--,--,3.0,0,--
35185760751584605,GALAXY,0.247,--,--,4.0,0,--
35185760751584703,GALAXY,0.667,--,--,0.0,0,--
35185760751585473,GALAXY,0.251,--,--,4.0,0,--
35185760751585495,STAR,0.0,--,--,4.0,0,--
35185760751585498,QSO,1.37,--,--,0.0,0,--
35185760751586130,GALAXY,0.109,--,--,4.0,0,--
35185760751586313,GALAXY,1.541,0.1087,--,4.0,0,R
35185760751586749,GALAXY,0.264,--,--,4.0,0,--
35185760751586828,GALAXY,0.45,--,--,4.0,0,--
35185760751587333,GALAXY,0.227,--,--,4.0,0,--
35185760751587532,GALAXY,0.222,--,--,4.0,0,--
35185760751587539,GALAXY,0.256,--,--,4.0,0,--
35185760755777842,GALAXY,1.237,--,--,0.0,0,--
35185760755777866,GALAXY,0.223,--,--,4.0,0,--
35185760755777881,GALAXY,0.065,--,--,4.0,0,--
35185760755777940,GALAXY,0.128,--,--,4.0,0,--
35185760755778206,GALAXY,0.131,--,--,4.0,0,--
35185760755778467,GALAXY,0.251,--,--,4.0,0,--
35185760755779048,GALAXY,0.077,--,--,4.0,0,--
35185760755779118,GALAXY,0.254,--,--,4.0,0,--
35185760755779143,GALAXY,0.247,--,--,4.0,0,--
35185760755779177,GALAXY,0.131,--,--,4.0,0,--
35185760755779198,GALAXY,0.25,--,--,4.0,0,--
35185760755779671,GALAXY,0.249,--,--,4.0,0,--
35185760755779853,GALAXY,0.269,--,--,4.0,0,--
35185760755779871,GALAXY,0.261,--,--,4.0,0,--
35185760755779909,GALAXY,0.129,--,--,4.0,0,--
35185760755780056,GALAXY,0.255,--,--,3.0,0,--
35185760755780363,GALAXY,0.227,--,--,4.0,0,--
35185760755780383,GALAXY,0.11,--,--,4.0,0,--
35185760755780491,GALAXY,0.227,--,--,4.0,0,--
35185760755780497,GALAXY,0.263,--,--,4.0,0,--
35185760755780544,GALAXY,0.226,--,--,4.0,0,--
35185760755780886,GALAXY,0.065,--,--,4.0,0,--
35185760755781014,GALAXY,0.065,--,--,4.0,0,--
35185760755781801,GALAXY,0.129,--,--,4.0,0,--
35185760759971892,GALAXY,1.106,0.1966,--,2.0,0,R
35185760759971999,GALAXY,1.37,0.1401,--,2.0,0,R
35185760759972011,GALAXY,0.799,--,--,0.0,0,--
35185760759972236,STAR,-0.002,--,--,-1.0,0,S
35185760759972882,GALAXY,0.493,0.4444,--,2.0,0,R
35185760759974104,GALAXY,0.289,--,--,4.0,0,--
35185760772555125,GALAXY,0.166,--,--,4.0,0,--
35185760772555261,GALAXY,0.165,--,--,4.0,0,--
35185760772555367,GALAXY,0.179,--,--,4.0,0,--
35185760772556026,GALAXY,0.094,0.0934,--,3.0,0,R
35185760772556029,GALAXY,1.5530000000000002,--,--,0.0,0,--
35185760772556567,GALAXY,0.094,--,--,4.0,0,--
35185760772556642,GALAXY,0.006,--,--,3.0,0,--
35185760772558147,GALAXY,0.219,--,--,4.0,0,--
35185760772559818,GALAXY,0.237,--,--,4.0,0,--
35185760776749142,GALAXY,0.249,--,--,4.0,0,--
35185760776749293,GALAXY,0.757,--,--,0.0,0,--
35185760776749309,GALAXY,0.162,--,--,4.0,0,--
35185760776749572,GALAXY,0.166,--,--,4.0,0,--
35185760776749772,GALAXY,0.08,--,--,4.0,0,--
35185760776749930,GALAXY,0.083,--,--,4.0,0,--
35185760776749976,GALAXY,0.258,--,--,4.0,0,--
35185760776750106,GALAXY,0.162,--,--,4.0,0,--
35185760776750185,GALAXY,0.267,--,--,4.0,0,--
35185760776750364,GALAXY,0.094,--,--,4.0,0,--
35185760776750505,GALAXY,0.1,--,--,4.0,0,--
35185760776750762,GALAXY,0.16399999999999998,--,--,4.0,0,--
35185760776750814,GALAXY,0.16899999999999998,--,--,4.0,0,--
35185760776750847,GALAXY,0.163,--,--,3.0,0,--
35185760776751296,GALAXY,0.202,--,--,4.0,0,--
35185760776751313,GALAXY,0.109,--,--,4.0,0,--
35185760776751624,GALAXY,0.16399999999999998,--,--,3.0,0,--
35185760776751969,GALAXY,0.165,--,--,4.0,0,--
35185760776752071,GALAXY,0.244,--,--,4.0,0,--
35185760776752684,GALAXY,0.381,--,--,4.0,0,--
35185760776752737,GALAXY,0.16399999999999998,--,--,4.0,0,--
35185760776752972,GALAXY,0.163,--,--,4.0,0,--
35185760776753175,GALAXY,0.219,--,--,4.0,0,--
35185760776753364,GALAXY,0.202,--,--,4.0,0,--
35185760776753572,QSO,1.399,--,--,0.0,0,--
35185760776753656,GALAXY,0.221,--,--,4.0,0,--
35185760776753852,GALAXY,0.584,--,--,1.0,0,--
35185760776753992,GALAXY,0.374,--,--,4.0,0,--
35185760780943481,GALAXY,1.3530000000000002,0.2532,--,1.0,0,R
35185760780944032,GALAXY,1.541,0.3093,--,1.0,0,R
35185760780944494,GALAXY,0.109,--,--,4.0,0,--
35185760780945332,STAR,0.0,--,STAR,4.0,0,--
35185760780945505,GALAXY,0.388,--,--,3.0,0,--
35185760780945556,GALAXY,0.35,--,--,4.0,0,--
35185760780945780,GALAXY,0.289,--,--,4.0,0,--
35185760780946271,GALAXY,0.174,--,--,4.0,0,--
35185760780946284,GALAXY,0.163,--,--,4.0,0,--
35185760780946731,GALAXY,0.892,--,--,0.0,0,--
35185760780946891,GALAXY,0.071,--,--,4.0,0,--
35185760780946979,GALAXY,0.211,--,--,4.0,0,--
35185760780947506,GALAXY,0.439,--,--,4.0,0,--
35185760780947513,GALAXY,0.162,--,--,4.0,0,--
35185760780947636,GALAXY,0.454,0.4521,--,2.0,0,R
35185760780948217,GALAXY,0.086,--,--,4.0,0,--
35185760780948235,GALAXY,0.029,--,--,4.0,0,--
35185760785137817,GALAXY,0.206,--,--,4.0,0,--
35185760785137955,GALAXY,0.364,--,--,4.0,0,--
35185760785138508,GALAXY,0.214,--,--,4.0,0,--
35185760785138524,GALAXY,0.328,--,--,4.0,0,--
35185760785138662,GALAXY,0.504,--,--,2.0,0,--
35185760785138690,GALAXY,0.08199999999999999,--,--,4.0,0,--
35185760785138882,GALAXY,0.201,--,--,1.0,0,--
35185760785139013,GALAXY,0.037000000000000005,--,--,4.0,0,--
35185760785139023,GALAXY,0.214,--,--,4.0,0,--
35185760785139160,GALAXY,0.327,--,--,4.0,0,--
35185760785139231,GALAXY,0.561,--,--,4.0,0,--
35185760785139334,GALAXY,0.175,--,--,4.0,0,--
35185760785139716,GALAXY,0.16699999999999998,--,--,4.0,0,--
35185760785139829,GALAXY,0.21600000000000005,--,--,4.0,0,--
35185760785139870,GALAXY,0.257,--,--,2.0,0,--
35185760785140188,GALAXY,0.258,--,--,4.0,0,--
35185760785140244,GALAXY,0.334,--,--,4.0,0,--
35185760785140592,GALAXY,0.061,--,--,4.0,0,--
35185760785140865,GALAXY,1.499,--,--,0.0,0,--
35185760785140916,GALAXY,1.696,--,--,0.0,0,--
35185760785140951,GALAXY,0.612,--,--,4.0,0,--
35185760789332048,GALAXY,0.078,--,--,4.0,0,--
35185760789332114,GALAXY,0.418,--,--,4.0,0,--
35185760789332187,GALAXY,0.459,--,--,4.0,0,--
35185760789332282,GALAXY,0.327,--,--,4.0,0,--
35185760789332506,GALAXY,0.165,--,--,4.0,0,--
35185760789332844,GALAXY,0.467,--,--,4.0,0,--
35185760789332850,GALAXY,0.153,--,--,4.0,0,--
35185760789332898,GALAXY,0.893,0.4703,--,2.0,0,R
35185760789333148,GALAXY,1.4880000000000002,0.4133,--,4.0,0,R
35185760789333403,GALAXY,0.5760000000000001,--,--,4.0,0,--
35185760789333427,GALAXY,0.425,--,--,4.0,0,--
35185760789333906,GALAXY,0.358,--,--,4.0,0,--
35185760789333948,GALAXY,0.04,--,--,4.0,0,--
35185760789334220,GALAXY,0.256,--,--,4.0,0,--
35185760789334251,GALAXY,0.8290000000000001,0.5647,--,2.0,0,R
35185760789334264,GALAXY,0.364,--,--,4.0,0,--
35185760789334393,GALAXY,0.021,--,--,4.0,0,--
35185760789334799,GALAXY,0.203,--,--,4.0,0,--
35185760789334825,GALAXY,0.204,--,--,4.0,0,--
35185760789335209,GALAXY,0.168,--,--,4.0,0,--
35185760789335257,GALAXY,0.2,--,--,4.0,0,--
35185760789335397,GALAXY,0.892,--,--,0.0,0,--
35185760789335592,GALAXY,1.348,--,--,0.0,0,--
35185760789335835,GALAXY,0.28800000000000003,--,--,4.0,0,--
35185760789336043,GALAXY,0.16699999999999998,--,--,4.0,0,--
35185760789336120,GALAXY,0.377,--,--,4.0,0,--
35185760789336246,GALAXY,0.073,--,--,4.0,0,--
35185760793526349,QSO,1.7719999999999998,--,--,0.0,0,--
35185760793526419,GALAXY,0.13,--,--,4.0,0,--
35185760793526597,GALAXY,0.727,--,--,0.0,0,--
35185760793526934,GALAXY,0.401,--,--,4.0,0,--
35185760793527028,GALAXY,0.5329999999999999,--,--,1.0,0,--
35185760793527076,GALAXY,0.062,--,--,4.0,0,--
35185760793527127,GALAXY,0.131,--,--,4.0,0,--
35185760793527258,GALAXY,1.659,--,--,0.0,0,--
35185760793527423,QSO,2.248,--,--,0.0,0,--
35185760793527567,GALAXY,0.3720000000000001,--,--,4.0,0,--
35185760793527577,GALAXY,0.471,--,--,1.0,0,--
35185760793528016,GALAXY,0.118,--,--,4.0,0,--
35185760793528038,GALAXY,0.443,--,--,0.0,0,--
35185760793528234,GALAXY,0.504,--,--,0.0,0,--
35185760793528267,GALAXY,0.399,--,--,4.0,0,--
35185760793528415,GALAXY,0.336,--,--,4.0,0,--
35185760793528476,GALAXY,0.118,--,--,4.0,0,--
35185760793528966,GALAXY,0.117,--,--,4.0,0,--
35185760793529133,GALAXY,0.022,--,--,4.0,0,--
35185760793529211,GALAXY,1.034,--,--,0.0,0,--
35185760793529421,GALAXY,0.119,--,--,4.0,0,--
35185760793529718,GALAXY,0.349,--,--,4.0,0,--
35185760793529890,GALAXY,0.403,--,--,4.0,0,--
35185760793530160,GALAXY,0.774,--,--,0.0,0,--
35185760793530311,GALAXY,0.294,--,--,4.0,0,--
35185760793530365,GALAXY,0.061,--,--,4.0,0,--
35185760793530840,GALAXY,0.35100000000000003,--,--,4.0,0,--
35185760797721023,QSO,1.661,--,--,0.0,0,--
35185766787186775,GALAXY,0.004,--,--,4.0,0,--
35185766787186815,GALAXY,0.156,--,--,4.0,0,--
35185766787187369,GALAXY,0.448,--,--,4.0,0,--
35185766787187410,STAR,-0.002,--,--,0.0,0,S
35185766787187525,GALAXY,0.083,--,--,4.0,0,--
35185766787187981,GALAXY,1.35,0.4089,--,1.0,0,R
35185766787188134,GALAXY,0.273,--,STAR,0.0,0,C
35185766787188157,GALAXY,0.156,--,--,4.0,0,--
35185766787188853,GALAXY,0.254,--,--,4.0,0,--
35185766791381233,GALAXY,0.343,--,--,4.0,0,--
35185766791381238,GALAXY,0.235,--,--,4.0,0,--
35185766791381684,GALAXY,0.7609999999999999,0.5191,--,1.0,0,R
35185766791381781,GALAXY,0.297,--,--,4.0,0,--
35185766791381850,GALAXY,0.759,--,--,0.0,0,--
35185766791382246,GALAXY,0.108,--,--,4.0,0,--
35185766791382270,GALAXY,0.422,--,--,4.0,0,--
35185766791382483,GALAXY,0.762,0.4702,--,1.0,0,R
35185766791382937,GALAXY,0.162,--,--,4.0,0,--
35185766791382950,GALAXY,0.265,--,--,4.0,0,--
35185766791382979,STAR,-0.002,--,--,-1.0,0,S
35185766791383465,QSO,1.38,--,--,1.0,0,--
35185766816546890,GALAXY,0.373,--,--,4.0,0,--
35185766816546922,GALAXY,1.401,0.4643,--,1.0,2,R
35185766816547082,GALAXY,0.411,--,--,4.0,0,--
35185766816547463,GALAXY,0.772,--,--,0.0,0,--
35185766816547597,GALAXY,0.518,--,--,2.5,1,--
35185766816547788,GALAXY,0.257,--,--,4.0,0,--
35185766816547913,GALAXY,0.105,--,--,2.5,1,--
35185766816547985,GALAXY,0.203,--,--,4.0,0,--
35185766816548311,GALAXY,0.165,--,--,4.0,0,--
35185766816548684,GALAXY,0.237,--,--,3.5,1,--
35185766816548726,GALAXY,0.775,--,--,0.0,0,--
35185766816548876,GALAXY,0.123,--,--,4.0,0,--
35185766816549099,GALAXY,0.165,--,--,4.0,0,--
35185766816549232,GALAXY,0.048,--,--,3.0,0,--
35185766816549685,GALAXY,0.252,--,--,4.0,0,--
35185766816550223,GALAXY,0.158,--,--,4.0,0,--
35185766816550328,GALAXY,0.252,--,--,4.0,0,--
35185766816550721,GALAXY,0.157,--,--,4.0,0,--
35185766816550847,GALAXY,0.165,--,--,4.0,0,--
35185766816550893,GALAXY,0.047,--,--,4.0,0,--
35185766816551304,GALAXY,0.079,--,--,4.0,0,--
35185766816551428,GALAXY,0.104,--,--,4.0,0,--
35185766816551603,GALAXY,0.105,--,--,4.0,0,--
35185766816551896,GALAXY,0.124,--,--,4.0,0,--
35185766816551989,GALAXY,0.228,--,--,3.0,0,--
35185766816552088,GALAXY,0.105,--,--,4.0,0,--
35185766816552179,GALAXY,0.104,--,--,4.0,0,--
35185766820741787,GALAXY,0.523,--,--,3.5,1,--
35185766820741953,GALAXY,0.131,--,--,4.0,0,--
35185766820741984,GALAXY,0.257,--,--,4.0,0,--
35185766820742240,GALAXY,0.387,--,--,4.0,0,--
35185766820742290,GALAXY,0.162,--,--,4.0,0,--
35185766820742519,GALAXY,0.353,--,--,1.0,0,--
35185766820742550,GALAXY,0.333,--,--,4.0,0,--
35185766820742910,GALAXY,0.105,--,--,3.5,1,--
35185766820742997,GALAXY,0.227,--,--,4.0,0,--
35185766820743390,GALAXY,0.391,--,--,3.5,1,--
35185766820743520,GALAXY,0.17,--,--,3.5,1,--
35185766820743543,GALAXY,0.086,--,--,4.0,0,--
35185766820744040,GALAXY,0.131,--,--,4.0,0,--
35185766820744098,STAR,0.001,--,--,4.0,0,--
35185766820744213,GALAXY,0.166,--,--,3.5,1,--
35185766820744344,GALAXY,0.384,--,--,1.5,1,--
35185766820744518,GALAXY,0.197,--,--,4.0,0,--
35185766820744812,GALAXY,0.287,--,--,4.0,0,--
35185766820744986,GALAXY,0.166,--,--,4.0,0,--
35185766820745119,GALAXY,0.536,0.1716,--,3.0,2,R
35185766820745359,GALAXY,0.258,--,--,4.0,0,--
35185766820745412,GALAXY,0.1,--,--,4.0,0,--
35185766820745626,QSO,0.373,0.3729,QSO,4.0,0,--
35185766820745979,GALAXY,0.956,--,--,0.0,0,--
35185766820746094,GALAXY,1.421,--,--,0.0,0,--
35185766824935656,GALAXY,0.496,--,--,3.0,0,--
35185766824935712,GALAXY,0.402,0.4016,GALAXY,4.0,0,--
35185766824936061,GALAXY,0.317,--,--,2.0,0,--
35185766824936123,GALAXY,0.205,--,--,3.0,0,--
35185766824936191,GALAXY,0.161,0.1607,GALAXY,4.0,0,--
35185766824936373,GALAXY,0.185,0.1847,GALAXY,4.0,0,--
35185766824936421,GALAXY,0.131,0.1307,GALAXY,4.0,0,--
35185766824936530,GALAXY,0.333,0.3333,GALAXY,4.0,0,--
35185766824936867,GALAXY,0.079,0.0794,GALAXY,4.0,0,--
35185766824936941,GALAXY,0.35100000000000003,--,--,1.0,0,--
35185766824937058,GALAXY,0.205,0.2048,GALAXY,4.0,0,--
35185766824937137,GALAXY,0.35100000000000003,0.3508,GALAXY,4.0,0,--
35185766824937361,GALAXY,0.36,0.3596,GALAXY,4.0,0,--
35185766824937433,GALAXY,0.45,--,--,2.0,0,--
35185766824937966,GALAXY,0.228,0.2276,GALAXY,4.0,0,--
35185766824938012,GALAXY,0.503,--,--,3.0,0,--
35185766824938045,GALAXY,0.205,0.2052,GALAXY,4.0,0,--
35185766824938050,GALAXY,0.403,--,--,3.0,0,--
35185766824938347,GALAXY,0.2,0.2000,GALAXY,4.0,0,--
35185766824938592,GALAXY,0.495,--,--,3.0,0,--
35185766824938667,GALAXY,0.083,0.0831,GALAXY,4.0,0,--
35185766824938935,GALAXY,0.086,0.0865,GALAXY,4.0,0,--
35185766824939186,GALAXY,0.21,0.2102,GALAXY,4.0,0,--
35185766824939241,GALAXY,0.287,0.2869,GALAXY,4.0,0,--
35185766824939316,GALAXY,0.495,--,--,2.0,0,--
35185766824939363,GALAXY,1.369,--,--,0.0,0,--
35185766824939612,GALAXY,0.208,0.2081,GALAXY,4.0,0,--
35185766824939852,GALAXY,0.21,0.2104,GALAXY,4.0,0,--
35185766824939854,GALAXY,0.945,--,--,0.0,0,--
35185766829129784,GALAXY,0.196,--,--,3.0,0,--
35185766829130137,GALAXY,0.217,0.2172,GALAXY,4.0,0,--
35185766829130154,GALAXY,0.3670000000000001,0.3670,GALAXY,4.0,0,--
35185766829130346,GALAXY,0.375,0.3754,GALAXY,4.0,0,--
35185766829130354,GALAXY,0.16,0.1600,GALAXY,4.0,0,--
35185766829130675,GALAXY,0.104,0.1044,GALAXY,4.0,0,--
35185766829130947,GALAXY,0.28800000000000003,0.2877,GALAXY,4.0,0,--
35185766829131024,GALAXY,0.287,--,--,3.0,0,--
35185766829131112,GALAXY,0.338,0.3380,GALAXY,4.0,0,--
35185766829131285,GALAXY,0.593,--,--,3.0,0,--
35185766829131630,GALAXY,0.217,--,--,2.0,0,--
35185766829131694,GALAXY,0.5,0.4995,GALAXY,4.0,0,--
35185766829131843,GALAXY,0.061,0.0609,GALAXY,4.0,0,--
35185766829131882,GALAXY,1.516,--,--,0.0,0,--
35185766829131998,GALAXY,0.049,--,--,3.0,0,--
35185766829132607,GALAXY,0.36,0.3603,GALAXY,4.0,0,--
35185766829132689,GALAXY,0.02,0.1587,--,3.0,0,R
35185766829132804,GALAXY,0.358,0.3580,GALAXY,4.0,0,--
35185766829133144,STAR,-0.0,-0.0000,STAR,4.0,0,--
35185766829133386,GALAXY,0.093,0.0933,GALAXY,4.0,0,--
35185766829133408,GALAXY,0.101,0.1010,GALAXY,4.0,0,--
35185766829133621,GALAXY,1.145,1.1450,GALAXY,0.0,0,--
35185766829133647,GALAXY,0.066,--,--,2.0,0,--
35185766829133683,GALAXY,0.227,0.2268,GALAXY,4.0,0,S
35185766829134046,GALAXY,0.151,0.1515,GALAXY,4.0,0,--
35185766833324177,GALAXY,0.398,0.3975,GALAXY,4.0,0,--
35185766833324227,GALAXY,0.376,--,--,2.0,0,--
35185766833324382,GALAXY,0.378,0.3782,GALAXY,4.0,0,--
35185766833324695,GALAXY,1.02,--,--,0.0,0,--
35185766833324752,GALAXY,0.102,0.1019,GALAXY,4.0,0,--
35185766833325049,GALAXY,0.56,--,--,0.0,0,S
35185766833325181,GALAXY,0.13,0.1304,GALAXY,4.0,0,--
35185766833326334,GALAXY,0.126,0.1257,GALAXY,4.0,0,--
35185766833326443,GALAXY,0.892,--,--,0.0,0,--
35185766833326917,QSO,1.785,--,--,0.0,0,--
35185766833327155,GALAXY,1.008,--,--,0.0,0,--
35185766833327409,GALAXY,0.1,0.1003,GALAXY,4.0,0,--
35185766833327792,GALAXY,0.892,--,--,0.0,0,--
35185766833327966,GALAXY,1.011,--,--,0.0,0,--
35185766833328223,GALAXY,0.105,0.1049,GALAXY,4.0,0,--
35185772856344617,GALAXY,0.237,0.2375,GALAXY,4.0,0,--
35185772856344986,GALAXY,0.5329999999999999,0.5331,GALAXY,4.0,0,--
35185772856344991,GALAXY,0.16,0.1597,GALAXY,4.0,0,--
35185772856345632,GALAXY,0.062,0.0620,GALAXY,4.0,0,--
35185772856345785,GALAXY,0.976,--,--,0.0,0,--
35185772856347508,GALAXY,0.5,--,--,3.0,0,--
35185772856348235,GALAXY,0.13,0.1304,GALAXY,4.0,0,--
35185772856348738,GALAXY,0.5,--,--,0.0,0,S
35185772856349566,GALAXY,0.075,0.0755,GALAXY,4.0,0,--
35185772856349791,GALAXY,0.258,0.2577,GALAXY,4.0,0,--
35185772856350155,GALAXY,0.079,0.0786,GALAXY,4.0,0,--
35185772856350179,GALAXY,0.259,--,--,2.0,0,--
35185772860538951,GALAXY,0.257,0.2570,GALAXY,4.0,0,--
35185772860539078,GALAXY,0.039,0.0386,GALAXY,4.0,0,--
35185772860539299,GALAXY,0.52,--,--,2.0,0,--
35185772860539422,GALAXY,0.487,--,--,3.0,0,--
35185772860539555,GALAXY,0.499,--,--,3.0,0,--
